Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
302,14166,00:09:59.149,599.149,14174,00:09:59.530,599.530,9,00:00:00.381,0.381
303,14175,00:09:59.530,599.530,14209,00:10:01.010,601.010,35,00:00:01.480,1.480
304,14210,00:10:01.010,601.010,14218,00:10:01.391,601.391,9,00:00:00.381,0.381
305,14219,00:10:01.391,601.391,14250,00:10:02.745,602.745,32,00:00:01.354,1.354
306,14251,00:10:02.745,602.745,14262,00:10:03.252,603.252,12,00:00:00.508,0.508
307,14263,00:10:03.252,603.252,14372,00:10:07.905,607.905,110,00:00:04.653,4.653
308,14373,00:10:07.905,607.905,14376,00:10:08.074,608.074,4,00:00:00.169,0.169
309,14377,00:10:08.074,608.074,14450,00:10:11.204,611.204,74,00:00:03.130,3.130
310,14451,00:10:11.204,611.204,14507,00:10:13.615,613.615,57,00:00:02.411,2.411
311,14508,00:10:13.615,613.615,14557,00:10:15.730,615.730,50,00:00:02.115,2.115
312,14558,00:10:15.730,615.730,14569,00:10:16.238,616.238,12,00:00:00.508,0.508
313,14570,00:10:16.238,616.238,14627,00:10:18.691,618.691,58,00:00:02.453,2.453
314,14628,00:10:18.691,618.691,14697,00:10:21.652,621.652,70,00:00:02.961,2.961
315,14698,00:10:21.652,621.652,14725,00:10:22.836,622.836,28,00:00:01.184,1.184
316,14726,00:10:22.836,622.836,14767,00:10:24.613,624.613,42,00:00:01.777,1.777
317,14768,00:10:24.613,624.613,14800,00:10:26.008,626.008,33,00:00:01.396,1.396
318,14801,00:10:26.008,626.008,14827,00:10:27.151,627.151,27,00:00:01.142,1.142
319,14828,00:10:27.151,627.151,14873,00:10:29.096,629.096,46,00:00:01.946,1.946
320,14874,00:10:29.096,629.096,14877,00:10:29.265,629.265,4,00:00:00.169,0.169
321,14878,00:10:29.265,629.265,14909,00:10:30.619,630.619,32,00:00:01.354,1.354
322,14910,00:10:30.619,630.619,14915,00:10:30.873,630.873,6,00:00:00.254,0.254
323,14916,00:10:30.873,630.873,14970,00:10:33.199,633.199,55,00:00:02.326,2.326
324,14971,00:10:33.199,633.199,15029,00:10:35.695,635.695,59,00:00:02.496,2.496
325,15030,00:10:35.695,635.695,15115,00:10:39.332,639.332,86,00:00:03.638,3.638
326,15116,00:10:39.332,639.332,15176,00:10:41.912,641.912,61,00:00:02.580,2.580
327,15177,00:10:41.912,641.912,15182,00:10:42.166,642.166,6,00:00:00.254,0.254
328,15183,00:10:42.166,642.166,15210,00:10:43.351,643.351,28,00:00:01.184,1.184
329,15211,00:10:43.351,643.351,15229,00:10:44.154,644.154,19,00:00:00.804,0.804
330,15230,00:10:44.154,644.154,15288,00:10:46.650,646.650,59,00:00:02.496,2.496
331,15289,00:10:46.650,646.650,15390,00:10:50.964,650.964,102,00:00:04.314,4.314
332,15391,00:10:50.964,650.964,15432,00:10:52.741,652.741,42,00:00:01.777,1.777
333,15433,00:10:52.741,652.741,15497,00:10:55.490,655.490,65,00:00:02.749,2.749
334,15498,00:10:55.490,655.490,15523,00:10:56.590,656.590,26,00:00:01.100,1.100
335,15524,00:10:56.590,656.590,15531,00:10:56.928,656.928,8,00:00:00.338,0.338
336,15532,00:10:56.928,656.928,15670,00:11:02.808,662.808,139,00:00:05.879,5.879
337,15671,00:11:02.808,662.808,15707,00:11:04.373,664.373,37,00:00:01.565,1.565
338,15708,00:11:04.373,664.373,15763,00:11:06.741,666.741,56,00:00:02.369,2.369
339,15764,00:11:06.741,666.741,15784,00:11:07.630,667.630,21,00:00:00.888,0.888
340,15785,00:11:07.630,667.630,15936,00:11:14.059,674.059,152,00:00:06.429,6.429
341,15937,00:11:14.059,674.059,15978,00:11:15.835,675.835,42,00:00:01.777,1.777
342,15979,00:11:15.835,675.835,16002,00:11:16.851,676.851,24,00:00:01.015,1.015
343,16003,00:11:16.851,676.851,16035,00:11:18.246,678.246,33,00:00:01.396,1.396
344,16036,00:11:18.246,678.246,16101,00:11:21.038,681.038,66,00:00:02.792,2.792
345,16102,00:11:21.038,681.038,16144,00:11:22.857,682.857,43,00:00:01.819,1.819
346,16145,00:11:22.857,682.857,16261,00:11:27.806,687.806,117,00:00:04.949,4.949
347,16262,00:11:27.806,687.806,16292,00:11:29.117,689.117,31,00:00:01.311,1.311
348,16293,00:11:29.117,689.117,16310,00:11:29.878,689.878,18,00:00:00.761,0.761
349,16311,00:11:29.878,689.878,16476,00:11:36.900,696.900,166,00:00:07.021,7.021
350,16477,00:11:36.900,696.900,16494,00:11:37.661,697.661,18,00:00:00.761,0.761
351,16495,00:11:37.661,697.661,16498,00:11:37.830,697.830,4,00:00:00.169,0.169
352,16499,00:11:37.830,697.830,16504,00:11:38.084,698.084,6,00:00:00.254,0.254
353,16505,00:11:38.084,698.084,16508,00:11:38.253,698.253,4,00:00:00.169,0.169
354,16509,00:11:38.253,698.253,16569,00:11:40.833,700.833,61,00:00:02.580,2.580
355,16570,00:11:40.833,700.833,16625,00:11:43.202,703.202,56,00:00:02.369,2.369
356,16626,00:11:43.202,703.202,16758,00:11:48.828,708.828,133,00:00:05.626,5.626
357,16759,00:11:48.828,708.828,16818,00:11:51.366,711.366,60,00:00:02.538,2.538
358,16819,00:11:51.366,711.366,16826,00:11:51.704,711.704,8,00:00:00.338,0.338
359,16827,00:11:51.704,711.704,16835,00:11:52.085,712.085,9,00:00:00.381,0.381
360,16836,00:11:52.085,712.085,16868,00:11:53.480,713.480,33,00:00:01.396,1.396
361,16869,00:11:53.480,713.480,16887,00:11:54.284,714.284,19,00:00:00.804,0.804
362,16888,00:11:54.284,714.284,16959,00:11:57.330,717.330,72,00:00:03.045,3.045
363,16960,00:11:57.330,717.330,16982,00:11:58.302,718.302,23,00:00:00.973,0.973
364,16983,00:11:58.302,718.302,16997,00:11:58.937,718.937,15,00:00:00.634,0.634
365,16998,00:11:58.937,718.937,17153,00:12:05.535,725.535,156,00:00:06.598,6.598
366,17154,00:12:05.535,725.535,17189,00:12:07.058,727.058,36,00:00:01.523,1.523
367,17190,00:12:07.058,727.058,17232,00:12:08.877,728.877,43,00:00:01.819,1.819
368,17233,00:12:08.877,728.877,17271,00:12:10.527,730.527,39,00:00:01.650,1.650
369,17272,00:12:10.527,730.527,17447,00:12:17.971,737.971,176,00:00:07.444,7.444
370,17448,00:12:17.971,737.971,17533,00:12:21.609,741.609,86,00:00:03.638,3.638
371,17534,00:12:21.609,741.609,17573,00:12:23.300,743.300,40,00:00:01.692,1.692
372,17574,00:12:23.300,743.300,18021,00:12:42.250,762.250,448,00:00:18.949,18.949
373,18022,00:12:42.250,762.250,18075,00:12:44.534,764.534,54,00:00:02.284,2.284
374,18076,00:12:44.534,764.534,18079,00:12:44.703,764.703,4,00:00:00.169,0.169
375,18080,00:12:44.703,764.703,18092,00:12:45.253,765.253,13,00:00:00.550,0.550
376,18093,00:12:45.253,765.253,18183,00:12:49.102,769.102,91,00:00:03.849,3.849
377,18184,00:12:49.102,769.102,18211,00:12:50.287,770.287,28,00:00:01.184,1.184
378,18212,00:12:50.287,770.287,18219,00:12:50.625,770.625,8,00:00:00.338,0.338
379,18220,00:12:50.625,770.625,18240,00:12:51.513,771.513,21,00:00:00.888,0.888
380,18241,00:12:51.513,771.513,18284,00:12:53.374,773.374,44,00:00:01.861,1.861
381,18285,00:12:53.374,773.374,18290,00:12:53.628,773.628,6,00:00:00.254,0.254
382,18291,00:12:53.628,773.628,18334,00:12:55.489,775.489,44,00:00:01.861,1.861
383,18335,00:12:55.489,775.489,18349,00:12:56.124,776.124,15,00:00:00.634,0.634
384,18350,00:12:56.124,776.124,18357,00:12:56.462,776.462,8,00:00:00.338,0.338
385,18358,00:12:56.462,776.462,18365,00:12:56.800,776.800,8,00:00:00.338,0.338
386,18366,00:12:56.800,776.800,18375,00:12:57.223,777.223,10,00:00:00.423,0.423
387,18376,00:12:57.223,777.223,18379,00:12:57.393,777.393,4,00:00:00.169,0.169
388,18380,00:12:57.393,777.393,18385,00:12:57.646,777.646,6,00:00:00.254,0.254
389,18386,00:12:57.646,777.646,18397,00:12:58.154,778.154,12,00:00:00.508,0.508
390,18398,00:12:58.154,778.154,18413,00:12:58.831,778.831,16,00:00:00.677,0.677
391,18414,00:12:58.831,778.831,18452,00:13:00.480,780.480,39,00:00:01.650,1.650
392,18453,00:13:00.480,780.480,18456,00:13:00.649,780.649,4,00:00:00.169,0.169
393,18457,00:13:00.649,780.649,18462,00:13:00.903,780.903,6,00:00:00.254,0.254
394,18463,00:13:00.903,780.903,40662,00:28:39.916,1719.916,22200,00:15:39.013,939.013
