Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
296,42806,00:30:10.064,1810.064,42926,00:30:15.181,1815.181,121,00:00:05.117,5.117
297,42927,00:30:15.181,1815.181,43038,00:30:19.917,1819.917,112,00:00:04.736,4.736
298,43039,00:30:19.917,1819.917,43115,00:30:23.173,1823.173,77,00:00:03.256,3.256
299,43116,00:30:23.173,1823.173,43216,00:30:27.444,1827.444,101,00:00:04.271,4.271
300,43217,00:30:27.444,1827.444,43275,00:30:29.938,1829.938,59,00:00:02.495,2.495
301,43276,00:30:29.938,1829.938,43520,00:30:40.299,1840.299,245,00:00:10.360,10.360
302,43521,00:30:40.299,1840.299,43650,00:30:45.796,1845.796,130,00:00:05.497,5.497
303,43651,00:30:45.796,1845.796,43723,00:30:48.883,1848.883,73,00:00:03.087,3.087
304,43724,00:30:48.883,1848.883,43734,00:30:49.348,1849.348,11,00:00:00.465,0.465
305,43735,00:30:49.348,1849.348,43959,00:30:58.862,1858.862,225,00:00:09.514,9.514
306,43960,00:30:58.862,1858.862,43997,00:31:00.469,1860.469,38,00:00:01.607,1.607
307,43998,00:31:00.469,1860.469,44126,00:31:05.924,1865.924,129,00:00:05.455,5.455
308,44127,00:31:05.924,1865.924,44266,00:31:11.844,1871.844,140,00:00:05.920,5.920
309,44267,00:31:11.844,1871.844,44292,00:31:12.944,1872.944,26,00:00:01.099,1.099
310,44293,00:31:12.944,1872.944,44318,00:31:14.043,1874.043,26,00:00:01.099,1.099
311,44319,00:31:14.043,1874.043,44412,00:31:18.018,1878.018,94,00:00:03.975,3.975
312,44413,00:31:18.018,1878.018,44478,00:31:20.809,1880.809,66,00:00:02.791,2.791
313,44479,00:31:20.809,1880.809,44642,00:31:27.744,1887.744,164,00:00:06.935,6.935
314,44643,00:31:27.744,1887.744,44693,00:31:29.900,1889.900,51,00:00:02.157,2.157
315,44694,00:31:29.900,1889.900,44840,00:31:36.116,1896.116,147,00:00:06.216,6.216
316,44841,00:31:36.116,1896.116,44852,00:31:36.624,1896.624,12,00:00:00.507,0.507
317,44853,00:31:36.624,1896.624,45001,00:31:42.925,1902.925,149,00:00:06.301,6.301
318,45002,00:31:42.925,1902.925,45007,00:31:43.178,1903.178,6,00:00:00.254,0.254
319,45008,00:31:43.178,1903.178,45029,00:31:44.109,1904.109,22,00:00:00.930,0.930
320,45030,00:31:44.109,1904.109,45035,00:31:44.362,1904.362,6,00:00:00.254,0.254
321,45036,00:31:44.362,1904.362,45053,00:31:45.123,1905.123,18,00:00:00.761,0.761
322,45054,00:31:45.123,1905.123,45188,00:31:50.832,1910.832,135,00:00:05.709,5.709
323,45189,00:31:50.832,1910.832,45355,00:31:57.894,1917.894,167,00:00:07.062,7.062
324,45356,00:31:57.894,1917.894,45422,00:32:00.727,1920.727,67,00:00:02.833,2.833
325,45423,00:32:00.727,1920.727,45532,00:32:05.379,1925.379,110,00:00:04.651,4.651
326,45533,00:32:05.379,1925.379,45710,00:32:12.906,1932.906,178,00:00:07.527,7.527
327,45711,00:32:12.906,1932.906,45758,00:32:14.935,1934.935,48,00:00:02.030,2.030
328,45759,00:32:14.935,1934.935,45778,00:32:15.781,1935.781,20,00:00:00.846,0.846
329,45779,00:32:15.781,1935.781,45792,00:32:16.373,1936.373,14,00:00:00.592,0.592
330,45793,00:32:16.373,1936.373,45823,00:32:17.684,1937.684,31,00:00:01.311,1.311
331,45824,00:32:17.684,1937.684,45986,00:32:24.577,1944.577,163,00:00:06.893,6.893
332,45987,00:32:24.577,1944.577,46010,00:32:25.591,1945.591,24,00:00:01.015,1.015
333,46011,00:32:25.591,1945.591,46093,00:32:29.101,1949.101,83,00:00:03.510,3.510
334,46094,00:32:29.101,1949.101,46260,00:32:36.163,1956.163,167,00:00:07.062,7.062
335,46261,00:32:36.163,1956.163,46268,00:32:36.501,1956.501,8,00:00:00.338,0.338
336,46269,00:32:36.501,1956.501,46280,00:32:37.009,1957.009,12,00:00:00.507,0.507
337,46281,00:32:37.009,1957.009,46351,00:32:40.011,1960.011,71,00:00:03.002,3.002
338,46352,00:32:40.011,1960.011,46369,00:32:40.772,1960.772,18,00:00:00.761,0.761
339,46370,00:32:40.772,1960.772,46405,00:32:42.294,1962.294,36,00:00:01.522,1.522
340,46406,00:32:42.294,1962.294,46478,00:32:45.381,1965.381,73,00:00:03.087,3.087
341,46479,00:32:45.381,1965.381,46592,00:32:50.202,1970.202,114,00:00:04.821,4.821
342,46593,00:32:50.202,1970.202,46600,00:32:50.540,1970.540,8,00:00:00.338,0.338
343,46601,00:32:50.540,1970.540,46632,00:32:51.893,1971.893,32,00:00:01.353,1.353
344,46633,00:32:51.893,1971.893,46703,00:32:54.896,1974.896,71,00:00:03.002,3.002
345,46704,00:32:54.896,1974.896,46810,00:32:59.420,1979.420,107,00:00:04.525,4.525
346,46811,00:32:59.420,1979.420,46883,00:33:02.507,1982.507,73,00:00:03.087,3.087
347,46884,00:33:02.507,1982.507,46895,00:33:03.015,1983.015,12,00:00:00.507,0.507
348,46896,00:33:03.015,1983.015,46903,00:33:03.353,1983.353,8,00:00:00.338,0.338
349,46904,00:33:03.353,1983.353,46971,00:33:06.229,1986.229,68,00:00:02.875,2.875
350,46972,00:33:06.229,1986.229,46987,00:33:06.905,1986.905,16,00:00:00.677,0.677
351,46988,00:33:06.905,1986.905,47029,00:33:08.681,1988.681,42,00:00:01.776,1.776
352,47030,00:33:08.681,1988.681,47163,00:33:14.347,1994.347,134,00:00:05.666,5.666
353,47164,00:33:14.347,1994.347,47249,00:33:17.984,1997.984,86,00:00:03.637,3.637
354,47250,00:33:17.984,1997.984,47294,00:33:19.887,1999.887,45,00:00:01.903,1.903
355,47295,00:33:19.887,1999.887,47324,00:33:21.156,2001.156,30,00:00:01.269,1.269
356,47325,00:33:21.156,2001.156,47381,00:33:23.566,2003.566,57,00:00:02.410,2.410
357,47382,00:33:23.566,2003.566,60168,00:42:24.280,2544.280,12787,00:09:00.715,540.715
358,60169,00:42:24.280,2544.280,60187,00:42:25.084,2545.084,19,00:00:00.803,0.803
359,60188,00:42:25.084,2545.084,60208,00:42:25.972,2545.972,21,00:00:00.888,0.888
360,60209,00:42:25.972,2545.972,60244,00:42:27.494,2547.494,36,00:00:01.522,1.522
361,60245,00:42:27.494,2547.494,60250,00:42:27.748,2547.748,6,00:00:00.254,0.254
362,60251,00:42:27.748,2547.748,60256,00:42:28.002,2548.002,6,00:00:00.254,0.254
363,60257,00:42:28.002,2548.002,60262,00:42:28.255,2548.255,6,00:00:00.254,0.254
364,60263,00:42:28.255,2548.255,60288,00:42:29.355,2549.355,26,00:00:01.099,1.099
365,60289,00:42:29.355,2549.355,60303,00:42:29.989,2549.989,15,00:00:00.634,0.634
366,60304,00:42:29.989,2549.989,60417,00:42:34.810,2554.810,114,00:00:04.821,4.821
367,60418,00:42:34.810,2554.810,60492,00:42:37.981,2557.981,75,00:00:03.171,3.171
368,60493,00:42:37.981,2557.981,60544,00:42:40.180,2560.180,52,00:00:02.199,2.199
369,60545,00:42:40.180,2560.180,60594,00:42:42.294,2562.294,50,00:00:02.114,2.114
370,60595,00:42:42.294,2562.294,60624,00:42:43.563,2563.563,30,00:00:01.269,1.269
371,60625,00:42:43.563,2563.563,60714,00:42:47.369,2567.369,90,00:00:03.806,3.806
372,60715,00:42:47.369,2567.369,60752,00:42:48.976,2568.976,38,00:00:01.607,1.607
373,60753,00:42:48.976,2568.976,60792,00:42:50.667,2570.667,40,00:00:01.691,1.691
374,60793,00:42:50.667,2570.667,60958,00:42:57.687,2577.687,166,00:00:07.020,7.020
375,60959,00:42:57.687,2577.687,61034,00:43:00.900,2580.900,76,00:00:03.214,3.214
376,61035,00:43:00.900,2580.900,61260,00:43:10.457,2590.457,226,00:00:09.557,9.557
377,61261,00:43:10.457,2590.457,61286,00:43:11.557,2591.557,26,00:00:01.099,1.099
378,61287,00:43:11.557,2591.557,61425,00:43:17.434,2597.434,139,00:00:05.878,5.878
379,61426,00:43:17.434,2597.434,61547,00:43:22.593,2602.593,122,00:00:05.159,5.159
380,61548,00:43:22.593,2602.593,61555,00:43:22.932,2602.932,8,00:00:00.338,0.338
381,61556,00:43:22.932,2602.932,61569,00:43:23.524,2603.524,14,00:00:00.592,0.592
382,61570,00:43:23.524,2603.524,61744,00:43:30.924,2610.924,175,00:00:07.400,7.400
383,61745,00:43:30.924,2610.924,61755,00:43:31.389,2611.389,11,00:00:00.465,0.465
384,61756,00:43:31.389,2611.389,61761,00:43:31.643,2611.643,6,00:00:00.254,0.254
385,61762,00:43:31.643,2611.643,61769,00:43:31.981,2611.981,8,00:00:00.338,0.338
386,61770,00:43:31.981,2611.981,61775,00:43:32.235,2612.235,6,00:00:00.254,0.254
387,61776,00:43:32.235,2612.235,61847,00:43:35.279,2615.279,72,00:00:03.045,3.045
388,61848,00:43:35.279,2615.279,61853,00:43:35.533,2615.533,6,00:00:00.254,0.254
389,61854,00:43:35.533,2615.533,61859,00:43:35.787,2615.787,6,00:00:00.254,0.254
390,61860,00:43:35.787,2615.787,61980,00:43:40.903,2620.903,121,00:00:05.117,5.117
391,61981,00:43:40.903,2620.903,62022,00:43:42.679,2622.679,42,00:00:01.776,1.776
392,62023,00:43:42.679,2622.679,62077,00:43:45.005,2625.005,55,00:00:02.326,2.326
393,62078,00:43:45.005,2625.005,62091,00:43:45.597,2625.597,14,00:00:00.592,0.592
394,62092,00:43:45.597,2625.597,62109,00:43:46.358,2626.358,18,00:00:00.761,0.761
395,62110,00:43:46.358,2626.358,62122,00:43:46.908,2626.908,13,00:00:00.550,0.550
396,62123,00:43:46.908,2626.908,62140,00:43:47.669,2627.669,18,00:00:00.761,0.761
397,62141,00:43:47.669,2627.669,62149,00:43:48.050,2628.050,9,00:00:00.381,0.381
398,62150,00:43:48.050,2628.050,62159,00:43:48.472,2628.472,10,00:00:00.423,0.423
399,62160,00:43:48.472,2628.472,62168,00:43:48.853,2628.853,9,00:00:00.381,0.381
400,62169,00:43:48.853,2628.853,62186,00:43:49.614,2629.614,18,00:00:00.761,0.761
401,62187,00:43:49.614,2629.614,62196,00:43:50.037,2630.037,10,00:00:00.423,0.423
402,62197,00:43:50.037,2630.037,62213,00:43:50.756,2630.756,17,00:00:00.719,0.719
403,62214,00:43:50.756,2630.756,62240,00:43:51.898,2631.898,27,00:00:01.142,1.142
404,62241,00:43:51.898,2631.898,62316,00:43:55.111,2635.111,76,00:00:03.214,3.214
405,62317,00:43:55.111,2635.111,62348,00:43:56.465,2636.465,32,00:00:01.353,1.353
406,62349,00:43:56.465,2636.465,62354,00:43:56.718,2636.718,6,00:00:00.254,0.254
407,62355,00:43:56.718,2636.718,62369,00:43:57.353,2637.353,15,00:00:00.634,0.634
408,62370,00:43:57.353,2637.353,62397,00:43:58.537,2638.537,28,00:00:01.184,1.184
409,62398,00:43:58.537,2638.537,62422,00:43:59.594,2639.594,25,00:00:01.057,1.057
410,62423,00:43:59.594,2639.594,62779,00:44:14.690,2654.690,357,00:00:15.096,15.096
411,62780,00:44:14.690,2654.690,62813,00:44:16.128,2656.128,34,00:00:01.438,1.438
412,62814,00:44:16.128,2656.128,62853,00:44:17.819,2657.819,40,00:00:01.691,1.691
413,62854,00:44:17.819,2657.819,62872,00:44:18.623,2658.623,19,00:00:00.803,0.803
414,62873,00:44:18.623,2658.623,62888,00:44:19.299,2659.299,16,00:00:00.677,0.677
415,62889,00:44:19.299,2659.299,62905,00:44:20.018,2660.018,17,00:00:00.719,0.719
416,62906,00:44:20.018,2660.018,62935,00:44:21.287,2661.287,30,00:00:01.269,1.269
417,62936,00:44:21.287,2661.287,62944,00:44:21.667,2661.667,9,00:00:00.381,0.381
418,62945,00:44:21.667,2661.667,62999,00:44:23.993,2663.993,55,00:00:02.326,2.326
419,63000,00:44:23.993,2663.993,63005,00:44:24.247,2664.247,6,00:00:00.254,0.254
420,63006,00:44:24.247,2664.247,63028,00:44:25.219,2665.219,23,00:00:00.973,0.973
421,63029,00:44:25.219,2665.219,63047,00:44:26.023,2666.023,19,00:00:00.803,0.803
422,63048,00:44:26.023,2666.023,63053,00:44:26.276,2666.276,6,00:00:00.254,0.254
423,63054,00:44:26.276,2666.276,68825,00:48:30.353,2910.353,5772,00:04:04.076,244.076
424,68826,00:48:30.353,2910.353,68838,00:48:30.902,2910.902,13,00:00:00.550,0.550
425,68839,00:48:30.902,2910.902,68861,00:48:31.875,2911.875,23,00:00:00.973,0.973
426,68862,00:48:31.875,2911.875,68913,00:48:34.074,2914.074,52,00:00:02.199,2.199
427,68914,00:48:34.074,2914.074,69078,00:48:41.051,2921.051,165,00:00:06.977,6.977
428,69079,00:48:41.051,2921.051,69219,00:48:47.014,2927.014,141,00:00:05.962,5.962
429,69220,00:48:47.014,2927.014,69267,00:48:49.043,2929.043,48,00:00:02.030,2.030
430,69268,00:48:49.043,2929.043,69297,00:48:50.312,2930.312,30,00:00:01.269,1.269
431,69298,00:48:50.312,2930.312,69303,00:48:50.566,2930.566,6,00:00:00.254,0.254
432,69304,00:48:50.566,2930.566,69359,00:48:52.934,2932.934,56,00:00:02.368,2.368
433,69360,00:48:52.934,2932.934,69512,00:48:59.403,2939.403,153,00:00:06.470,6.470
434,69513,00:48:59.403,2939.403,69543,00:49:00.714,2940.714,31,00:00:01.311,1.311
435,69544,00:49:00.714,2940.714,69629,00:49:04.351,2944.351,86,00:00:03.637,3.637
436,69630,00:49:04.351,2944.351,69717,00:49:08.072,2948.072,88,00:00:03.721,3.721
437,69718,00:49:08.072,2948.072,69789,00:49:11.117,2951.117,72,00:00:03.045,3.045
438,69790,00:49:11.117,2951.117,69825,00:49:12.639,2952.639,36,00:00:01.522,1.522
439,69826,00:49:12.639,2952.639,69841,00:49:13.316,2953.316,16,00:00:00.677,0.677
440,69842,00:49:13.316,2953.316,70051,00:49:22.196,2962.196,210,00:00:08.880,8.880
441,70052,00:49:22.196,2962.196,70150,00:49:26.382,2966.382,99,00:00:04.186,4.186
442,70151,00:49:26.382,2966.382,70192,00:49:28.158,2968.158,42,00:00:01.776,1.776
443,70193,00:49:28.158,2968.158,70431,00:49:38.264,2978.264,239,00:00:10.106,10.106
444,70432,00:49:38.264,2978.264,70499,00:49:41.140,2981.140,68,00:00:02.875,2.875
445,70500,00:49:41.140,2981.140,70521,00:49:42.070,2982.070,22,00:00:00.930,0.930
446,70522,00:49:42.070,2982.070,70575,00:49:44.354,2984.354,54,00:00:02.283,2.283
447,70576,00:49:44.354,2984.354,70605,00:49:45.622,2985.622,30,00:00:01.269,1.269
448,70606,00:49:45.622,2985.622,70666,00:49:48.202,2988.202,61,00:00:02.579,2.579
449,70667,00:49:48.202,2988.202,70742,00:49:51.416,2991.416,76,00:00:03.214,3.214
450,70743,00:49:51.416,2991.416,70841,00:49:55.602,2995.602,99,00:00:04.186,4.186
451,70842,00:49:55.602,2995.602,70847,00:49:55.856,2995.856,6,00:00:00.254,0.254
452,70848,00:49:55.856,2995.856,70853,00:49:56.109,2996.109,6,00:00:00.254,0.254
453,70854,00:49:56.109,2996.109,70859,00:49:56.363,2996.363,6,00:00:00.254,0.254
454,70860,00:49:56.363,2996.363,70867,00:49:56.701,2996.701,8,00:00:00.338,0.338
455,70868,00:49:56.701,2996.701,70877,00:49:57.124,2997.124,10,00:00:00.423,0.423
456,70878,00:49:57.124,2997.124,70889,00:49:57.632,2997.632,12,00:00:00.507,0.507
457,70890,00:49:57.632,2997.632,70897,00:49:57.970,2997.970,8,00:00:00.338,0.338
458,70898,00:49:57.970,2997.970,70903,00:49:58.224,2998.224,6,00:00:00.254,0.254
459,70904,00:49:58.224,2998.224,71091,00:50:06.173,3006.173,188,00:00:07.950,7.950
460,71092,00:50:06.173,3006.173,71450,00:50:21.354,3021.354,359,00:00:15.181,15.181
461,71451,00:50:21.354,3021.354,71456,00:50:21.608,3021.608,6,00:00:00.254,0.254
462,71457,00:50:21.608,3021.608,71464,00:50:21.946,3021.946,8,00:00:00.338,0.338
463,71465,00:50:21.946,3021.946,71470,00:50:22.200,3022.200,6,00:00:00.254,0.254
464,71471,00:50:22.200,3022.200,71505,00:50:23.680,3023.680,35,00:00:01.480,1.480
465,71506,00:50:23.680,3023.680,71549,00:50:25.541,3025.541,44,00:00:01.861,1.861
466,71550,00:50:25.541,3025.541,71587,00:50:27.147,3027.147,38,00:00:01.607,1.607
467,71588,00:50:27.147,3027.147,71663,00:50:30.361,3030.361,76,00:00:03.214,3.214
468,71664,00:50:30.361,3030.361,71684,00:50:31.249,3031.249,21,00:00:00.888,0.888
469,71685,00:50:31.249,3031.249,71692,00:50:31.587,3031.587,8,00:00:00.338,0.338
470,71693,00:50:31.587,3031.587,71698,00:50:31.841,3031.841,6,00:00:00.254,0.254
471,71699,00:50:31.841,3031.841,71704,00:50:32.095,3032.095,6,00:00:00.254,0.254
472,71705,00:50:32.095,3032.095,71799,00:50:36.112,3036.112,95,00:00:04.017,4.017
473,71800,00:50:36.112,3036.112,71847,00:50:38.142,3038.142,48,00:00:02.030,2.030
474,71848,00:50:38.142,3038.142,71901,00:50:40.425,3040.425,54,00:00:02.283,2.283
475,71902,00:50:40.425,3040.425,71937,00:50:41.948,3041.948,36,00:00:01.522,1.522
476,71938,00:50:41.948,3041.948,72050,00:50:46.726,3046.726,113,00:00:04.778,4.778
477,72051,00:50:46.726,3046.726,72077,00:50:47.868,3047.868,27,00:00:01.142,1.142
478,72078,00:50:47.868,3047.868,75319,00:53:04.960,3184.960,3242,00:02:17.092,137.092
479,75320,00:53:04.960,3184.960,75463,00:53:11.049,3191.049,144,00:00:06.089,6.089
480,75464,00:53:11.049,3191.049,75511,00:53:13.079,3193.079,48,00:00:02.030,2.030
481,75512,00:53:13.079,3193.079,75512,00:53:13.121,3193.121,1,00:00:00.042,0.042
