Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
296,60266,00:42:28.382,2548.382,60286,00:42:29.270,2549.270,21,00:00:00.888,0.888
297,60287,00:42:29.270,2549.270,60305,00:42:30.074,2550.074,19,00:00:00.803,0.803
298,60306,00:42:30.074,2550.074,60417,00:42:34.810,2554.810,112,00:00:04.736,4.736
299,60418,00:42:34.810,2554.810,60493,00:42:38.024,2558.024,76,00:00:03.214,3.214
300,60494,00:42:38.024,2558.024,60544,00:42:40.180,2560.180,51,00:00:02.157,2.157
301,60545,00:42:40.180,2560.180,60594,00:42:42.294,2562.294,50,00:00:02.114,2.114
302,60595,00:42:42.294,2562.294,60624,00:42:43.563,2563.563,30,00:00:01.269,1.269
303,60625,00:42:43.563,2563.563,60713,00:42:47.326,2567.326,89,00:00:03.763,3.763
304,60714,00:42:47.326,2567.326,60752,00:42:48.976,2568.976,39,00:00:01.649,1.649
305,60753,00:42:48.976,2568.976,60792,00:42:50.667,2570.667,40,00:00:01.691,1.691
306,60793,00:42:50.667,2570.667,61034,00:43:00.900,2580.900,242,00:00:10.233,10.233
307,61035,00:43:00.900,2580.900,61260,00:43:10.457,2590.457,226,00:00:09.557,9.557
308,61261,00:43:10.457,2590.457,61286,00:43:11.557,2591.557,26,00:00:01.099,1.099
309,61287,00:43:11.557,2591.557,61425,00:43:17.434,2597.434,139,00:00:05.878,5.878
310,61426,00:43:17.434,2597.434,61547,00:43:22.593,2602.593,122,00:00:05.159,5.159
311,61548,00:43:22.593,2602.593,61744,00:43:30.924,2610.924,197,00:00:08.330,8.330
312,61745,00:43:30.924,2610.924,61751,00:43:31.220,2611.220,7,00:00:00.296,0.296
313,61752,00:43:31.220,2611.220,61775,00:43:32.235,2612.235,24,00:00:01.015,1.015
314,61776,00:43:32.235,2612.235,61859,00:43:35.787,2615.787,84,00:00:03.552,3.552
315,61860,00:43:35.787,2615.787,61980,00:43:40.903,2620.903,121,00:00:05.117,5.117
316,61981,00:43:40.903,2620.903,62022,00:43:42.679,2622.679,42,00:00:01.776,1.776
317,62023,00:43:42.679,2622.679,62071,00:43:44.751,2624.751,49,00:00:02.072,2.072
318,62072,00:43:44.751,2624.751,62122,00:43:46.908,2626.908,51,00:00:02.157,2.157
319,62123,00:43:46.908,2626.908,62130,00:43:47.246,2627.246,8,00:00:00.338,0.338
320,62131,00:43:47.246,2627.246,62176,00:43:49.191,2629.191,46,00:00:01.945,1.945
321,62177,00:43:49.191,2629.191,62186,00:43:49.614,2629.614,10,00:00:00.423,0.423
322,62187,00:43:49.614,2629.614,62198,00:43:50.122,2630.122,12,00:00:00.507,0.507
323,62199,00:43:50.122,2630.122,62213,00:43:50.756,2630.756,15,00:00:00.634,0.634
324,62214,00:43:50.756,2630.756,62248,00:43:52.236,2632.236,35,00:00:01.480,1.480
325,62249,00:43:52.236,2632.236,62369,00:43:57.353,2637.353,121,00:00:05.117,5.117
326,62370,00:43:57.353,2637.353,62397,00:43:58.537,2638.537,28,00:00:01.184,1.184
327,62398,00:43:58.537,2638.537,62422,00:43:59.594,2639.594,25,00:00:01.057,1.057
328,62423,00:43:59.594,2639.594,62779,00:44:14.690,2654.690,357,00:00:15.096,15.096
329,62780,00:44:14.690,2654.690,62813,00:44:16.128,2656.128,34,00:00:01.438,1.438
330,62814,00:44:16.128,2656.128,62825,00:44:16.635,2656.635,12,00:00:00.507,0.507
331,62826,00:44:16.635,2656.635,62844,00:44:17.439,2657.439,19,00:00:00.803,0.803
332,62845,00:44:17.439,2657.439,62853,00:44:17.819,2657.819,9,00:00:00.381,0.381
333,62854,00:44:17.819,2657.819,62859,00:44:18.073,2658.073,6,00:00:00.254,0.254
334,62860,00:44:18.073,2658.073,62872,00:44:18.623,2658.623,13,00:00:00.550,0.550
335,62873,00:44:18.623,2658.623,62888,00:44:19.299,2659.299,16,00:00:00.677,0.677
336,62889,00:44:19.299,2659.299,62999,00:44:23.993,2663.993,111,00:00:04.694,4.694
337,63000,00:44:23.993,2663.993,63012,00:44:24.543,2664.543,13,00:00:00.550,0.550
338,63013,00:44:24.543,2664.543,63028,00:44:25.219,2665.219,16,00:00:00.677,0.677
339,63029,00:44:25.219,2665.219,68825,00:48:30.353,2910.353,5797,00:04:05.134,245.134
340,68826,00:48:30.353,2910.353,68838,00:48:30.902,2910.902,13,00:00:00.550,0.550
341,68839,00:48:30.902,2910.902,68861,00:48:31.875,2911.875,23,00:00:00.973,0.973
342,68862,00:48:31.875,2911.875,69078,00:48:41.051,2921.051,217,00:00:09.176,9.176
343,69079,00:48:41.051,2921.051,69219,00:48:47.014,2927.014,141,00:00:05.962,5.962
344,69220,00:48:47.014,2927.014,69296,00:48:50.270,2930.270,77,00:00:03.256,3.256
345,69297,00:48:50.270,2930.270,69303,00:48:50.566,2930.566,7,00:00:00.296,0.296
346,69304,00:48:50.566,2930.566,69359,00:48:52.934,2932.934,56,00:00:02.368,2.368
347,69360,00:48:52.934,2932.934,69512,00:48:59.403,2939.403,153,00:00:06.470,6.470
348,69513,00:48:59.403,2939.403,69543,00:49:00.714,2940.714,31,00:00:01.311,1.311
349,69544,00:49:00.714,2940.714,69629,00:49:04.351,2944.351,86,00:00:03.637,3.637
350,69630,00:49:04.351,2944.351,69717,00:49:08.072,2948.072,88,00:00:03.721,3.721
351,69718,00:49:08.072,2948.072,69841,00:49:13.316,2953.316,124,00:00:05.243,5.243
352,69842,00:49:13.316,2953.316,70051,00:49:22.196,2962.196,210,00:00:08.880,8.880
353,70052,00:49:22.196,2962.196,70156,00:49:26.636,2966.636,105,00:00:04.440,4.440
354,70157,00:49:26.636,2966.636,70192,00:49:28.158,2968.158,36,00:00:01.522,1.522
355,70193,00:49:28.158,2968.158,70431,00:49:38.264,2978.264,239,00:00:10.106,10.106
356,70432,00:49:38.264,2978.264,70575,00:49:44.354,2984.354,144,00:00:06.089,6.089
357,70576,00:49:44.354,2984.354,70605,00:49:45.622,2985.622,30,00:00:01.269,1.269
358,70606,00:49:45.622,2985.622,70743,00:49:51.458,2991.458,138,00:00:05.836,5.836
359,70744,00:49:51.458,2991.458,70815,00:49:54.502,2994.502,72,00:00:03.045,3.045
360,70816,00:49:54.502,2994.502,70841,00:49:55.602,2995.602,26,00:00:01.099,1.099
361,70842,00:49:55.602,2995.602,70903,00:49:58.224,2998.224,62,00:00:02.622,2.622
362,70904,00:49:58.224,2998.224,71450,00:50:21.354,3021.354,547,00:00:23.131,23.131
363,71451,00:50:21.354,3021.354,71475,00:50:22.411,3022.411,25,00:00:01.057,1.057
364,71476,00:50:22.411,3022.411,71505,00:50:23.680,3023.680,30,00:00:01.269,1.269
365,71506,00:50:23.680,3023.680,71587,00:50:27.147,3027.147,82,00:00:03.467,3.467
366,71588,00:50:27.147,3027.147,71663,00:50:30.361,3030.361,76,00:00:03.214,3.214
367,71664,00:50:30.361,3030.361,71705,00:50:32.137,3032.137,42,00:00:01.776,1.776
368,71706,00:50:32.137,3032.137,71849,00:50:38.226,3038.226,144,00:00:06.089,6.089
369,71850,00:50:38.226,3038.226,71901,00:50:40.425,3040.425,52,00:00:02.199,2.199
370,71902,00:50:40.425,3040.425,71937,00:50:41.948,3041.948,36,00:00:01.522,1.522
371,71938,00:50:41.948,3041.948,72050,00:50:46.726,3046.726,113,00:00:04.778,4.778
372,72051,00:50:46.726,3046.726,72076,00:50:47.825,3047.825,26,00:00:01.099,1.099
373,72077,00:50:47.825,3047.825,72083,00:50:48.121,3048.121,7,00:00:00.296,0.296
374,72084,00:50:48.121,3048.121,75319,00:53:04.960,3184.960,3236,00:02:16.838,136.838
375,75320,00:53:04.960,3184.960,75512,00:53:13.121,3193.121,193,00:00:08.161,8.161
